Date,Prev Close,Open,High,Low,Close,Change,Deals,Volume,Value
20/11/2014,855.21,855.21,855.00,816.00,855.00,-0.21,,729127.00,611420290.60
21/11/2014,855.00,855.00,855.00,855.00,855.00,,,44774.00,38967636.41
24/11/2014,845.00,860.01,860.01,860.01,860.01,15.01,,54524.00,46936365.71
25/11/2014,860.01,880.00,880.00,865.00,865.00,4.99,,345209.00,300494353.49
26/11/2014,865.00,892.05,900.44,892.05,900.32,35.32,,480672.00,432347496.83
27/11/2014,900.32,905.00,905.00,905.00,905.00,4.68,,91242.00,82965190.08
01/12/2014,860.00,869.90,869.90,840.02,840.02,-19.98,,153824.00,129453879.46
03/12/2014,798.00,798.00,798.00,798.00,798.10,0.10,,49244.00,38604592.51
04/12/2014,798.10,798.50,800.01,798.50,800.00,1.90,,819799.00,655329017.41
05/12/2014,800.00,800.00,800.00,800.00,800.00,,,112943.00,90358268.81
08/12/2014,800.00,800.00,800.00,800.00,800.00,,,316152.00,252935787.77
09/12/2014,800.00,815.00,820.90,815.00,818.01,18.01,,409332.00,334000059.82
10/12/2014,839.00,839.00,815.55,804.05,815.55,-23.45,,1836885.00,1496817497.47
11/12/2014,815.55,774.85,774.85,774.78,774.78,-40.77,,221081.00,175832562.30
12/12/2014,812.97,812.97,775.00,772.33,775.00,-37.97,,926469.00,717544624.60
15/12/2014,778.00,778.00,778.00,778.00,775.00,-3.00,,29947.00,23635574.66
16/12/2014,775.00,781.25,783.00,781.25,783.00,8.00,,344408.00,269745232.24
18/12/2014,770.61,778.00,809.14,778.00,809.14,38.53,,309528.00,242056147.77
19/12/2014,809.14,809.14,809.14,809.14,809.14,,,42132.00,35684637.41
22/12/2014,849.00,849.00,860.00,831.05,836.00,-13.00,,350168.00,292339085.88
23/12/2014,836.00,835.00,877.80,835.00,877.80,41.80,,183783.00,159289232.50
29/12/2014,976.73,976.73,1020.00,950.00,995.00,18.27,,677117.00,662880968.72
30/12/2014,1044.00,1044.00,1043.00,991.80,1043.00,-1.00,,1946189.00,1935559241.95
05/01/2015,1048.00,1048.00,996.08,995.60,995.60,-52.40,,292202.00,290974232.38
06/01/2015,995.60,945.82,945.82,945.82,945.82,-49.78,,60965.00,57662875.30
07/01/2015,945.82,945.82,945.82,945.82,945.82,,,30263.00,27192213.39
08/01/2015,945.82,898.53,898.53,898.53,898.53,-47.29,,37100.00,33335463.00
09/01/2015,898.53,860.85,860.85,855.00,855.00,-43.53,,160423.00,137623710.98
12/01/2015,855.00,812.25,812.25,812.25,812.25,-42.75,,270254.00,219612492.25
13/01/2015,812.25,818.00,818.00,799.00,799.00,-13.25,,320822.00,258615774.88
14/01/2015,799.00,798.50,798.50,798.50,798.50,-0.50,,435803.00,346959898.42
20/01/2015,855.00,830.10,830.50,830.10,830.50,-24.50,,136818.00,113615822.38
22/01/2015,830.15,830.15,830.15,830.15,830.15,,,33361.00,27599690.69
23/01/2015,830.15,830.15,830.15,830.15,830.15,,,22860.00,18379007.32
26/01/2015,830.15,830.15,830.15,830.15,830.15,,,75733.00,61568074.28
27/01/2015,830.15,825.00,825.00,825.00,825.00,-5.15,,542271.00,446557489.61
28/01/2015,825.00,825.00,825.00,825.00,825.00,,,20278.00,16424270.33
29/01/2015,825.00,825.00,825.00,810.00,810.00,-15.00,,313495.00,254541047.74
30/01/2015,810.00,800.00,800.25,800.00,800.25,-9.75,,98767.00,79109497.56
02/02/2015,800.25,800.25,804.00,801.00,804.00,3.75,,169147.00,135821496.47
03/02/2015,804.00,805.00,805.00,805.00,805.00,1.00,,130000.00,104557052.59
04/02/2015,805.00,805.00,805.00,805.00,805.00,,,96436.00,77899371.15
05/02/2015,805.00,805.00,805.00,805.00,805.00,,,37889.00,31365201.59
06/02/2015,805.00,805.00,805.00,805.00,805.00,,,5628.00,4589554.10
09/02/2015,805.00,799.50,799.50,764.75,764.75,-40.25,,3157488.00,2418085334.95
10/02/2015,764.75,764.75,764.75,764.75,764.75,,,122565.00,94436653.03
17/02/2015,753.50,790.00,791.17,790.00,791.17,37.67,,233658.00,184831354.00
18/02/2015,791.17,791.17,791.17,791.17,791.17,,,32207.00,26263815.99
19/02/2015,791.17,819.99,819.99,819.99,819.99,28.82,,97454.00,79984366.33
20/02/2015,819.99,820.00,820.00,820.00,820.00,0.01,,3161842.00,2592678431.47
23/02/2015,833.90,833.90,833.90,833.90,820.00,-13.90,,40445.00,32555826.35
24/02/2015,820.00,820.00,824.01,820.00,824.01,4.01,,55222.00,45403159.42
25/02/2015,857.99,857.99,857.99,857.99,824.01,-33.98,,127558.00,106923758.68
26/02/2015,824.01,839.00,839.00,839.00,839.00,14.99,,77639.00,64448825.89
27/02/2015,849.90,849.90,830.00,820.00,820.00,-29.90,,248685.00,206171696.63
02/03/2015,820.00,815.00,815.00,815.00,815.00,-5.00,,306076.00,249543061.22
03/03/2015,815.00,815.00,815.00,815.00,815.00,,,19691.00,16345954.41
04/03/2015,815.00,830.01,830.01,820.00,820.00,5.00,,84164.00,69646253.29
05/03/2015,820.00,820.00,820.00,820.00,820.00,,,79949.00,65566616.00
06/03/2015,820.00,820.00,820.00,820.00,820.00,,,1401887.00,1149512377.84
09/03/2015,820.00,820.00,820.00,820.00,820.00,,,32164.00,26238778.54
10/03/2015,820.00,820.00,820.00,820.00,820.00,,,1078159.00,884155932.02
11/03/2015,820.00,820.00,820.00,820.00,820.00,,,35959.00,29217490.80
12/03/2015,820.00,820.00,820.00,820.00,820.00,,,22865.00,18425074.56
13/03/2015,820.00,820.00,820.00,820.00,820.00,,,114542.00,91899372.19
16/03/2015,820.00,820.00,820.00,820.00,820.00,,,31176.00,25074477.63
17/03/2015,820.00,820.00,820.00,820.00,820.00,,,39650.00,31692873.60
18/03/2015,820.00,800.00,800.00,800.00,800.00,-20.00,,201580.00,161423285.30
19/03/2015,800.00,800.00,800.00,800.00,800.00,,,35492.00,28494049.91
20/03/2015,800.00,810.00,829.50,810.00,829.50,29.50,,196805.00,160318068.30
23/03/2015,829.50,820.00,820.01,820.00,820.00,-9.50,,1249557.00,1024580168.10
24/03/2015,820.00,805.00,805.00,805.00,805.00,-15.00,,262841.00,211612819.15
25/03/2015,805.00,802.01,802.01,800.00,800.00,-5.00,,181780.00,145924214.39
26/03/2015,800.00,800.50,800.50,800.00,800.00,,,2944327.00,2355525474.05
27/03/2015,800.00,800.02,800.54,800.02,800.54,0.54,,164962.00,132189575.43
30/03/2015,800.54,805.00,805.00,805.00,805.00,4.46,,130506.00,105091737.89
31/03/2015,805.00,820.00,845.00,820.00,845.00,40.00,,169272.00,139271019.01
01/04/2015,850.01,850.01,892.00,892.00,892.00,41.99,,51546.00,45930954.96
02/04/2015,892.00,936.60,936.60,936.60,936.60,44.60,,56614.00,53024672.40
07/04/2015,936.60,976.22,980.00,976.15,980.00,43.40,,181519.00,177440409.53
08/04/2015,980.00,980.03,1000.13,980.03,1000.03,20.03,,211725.00,211615112.51
09/04/2015,1050.00,1050.00,1102.50,1030.00,1050.00,,,325393.00,335069067.67
10/04/2015,1099.00,1099.00,1098.00,1044.05,1044.05,-54.95,,76107.00,80026518.70
13/04/2015,1044.05,995.01,995.01,991.85,991.85,-52.20,,221917.00,220254821.64
14/04/2015,991.85,950.00,950.00,947.89,948.00,-43.85,,258409.00,244937238.24
15/04/2015,995.00,995.00,946.00,946.00,946.00,-49.00,,160814.00,152141174.14
20/04/2015,940.00,940.00,940.00,940.00,940.00,,,50365.00,47593259.83
21/04/2015,940.00,945.00,947.00,945.00,947.00,7.00,,51233.00,48458085.57
22/04/2015,950.00,950.00,948.00,948.00,948.00,-2.00,,86257.00,81867496.44
23/04/2015,948.00,948.00,948.00,948.00,948.00,,,90868.00,86068432.04
24/04/2015,948.00,948.00,948.00,948.00,948.00,,,99786.00,94405761.97
27/04/2015,930.50,915.00,915.00,915.00,915.00,-15.50,,38154.00,34852601.25
28/04/2015,915.00,915.00,915.00,915.00,915.00,,,41993.00,38621460.67
29/04/2015,915.00,925.01,940.00,925.01,940.00,25.00,,153036.00,142756537.59
30/04/2015,940.00,950.00,950.03,950.00,950.00,10.00,,171083.00,162413682.74
04/05/2015,950.00,922.00,950.00,906.00,950.00,,,2818613.00,2559739871.40
05/05/2015,985.00,985.00,1034.00,935.75,935.75,-49.25,,1871263.00,1900643541.50
06/05/2015,935.75,935.75,935.75,935.75,935.75,,,66908.00,60434837.05
07/05/2015,942.00,942.00,900.00,900.00,900.00,-42.00,,127065.00,114992196.12
08/05/2015,900.00,900.00,900.00,900.00,900.00,,,14837.00,13463982.90
11/05/2015,900.00,900.00,900.00,900.00,900.00,,,89475.00,80512150.81
12/05/2015,900.00,900.00,900.00,900.00,900.00,,,28904.00,25829670.54
13/05/2015,900.00,900.00,919.97,900.00,900.00,,,161953.00,147351179.58
14/05/2015,900.00,900.00,900.00,900.00,900.00,,,11978.00,10768087.83
15/05/2015,900.00,900.00,900.00,900.00,900.00,,,9182.00,8232524.98
18/05/2015,900.00,901.00,901.00,901.00,901.00,1.00,,76620.00,69058398.98
19/05/2015,901.00,905.02,905.02,905.02,905.02,4.02,,58378.00,52841608.97
20/05/2015,905.02,886.00,886.00,880.00,880.00,-25.02,,1059642.00,933665160.49
21/05/2015,880.00,880.00,880.00,880.00,880.00,,,83822.00,73832020.36
22/05/2015,880.00,881.00,881.00,881.00,881.00,1.00,,32260.00,28502918.79
25/05/2015,881.00,870.00,870.00,870.00,870.00,-11.00,,271474.00,236144276.07
26/05/2015,899.00,899.00,912.99,871.00,871.00,-28.00,,488410.00,438630654.94
27/05/2015,871.00,865.00,870.00,860.00,860.00,-11.00,,1774667.00,1529970546.58
28/05/2015,860.00,850.00,855.00,850.00,850.00,-10.00,,6347278.00,5398219105.00
01/06/2015,850.00,850.01,850.01,850.01,850.01,0.01,,75619.00,64185944.70
02/06/2015,850.01,850.00,850.00,850.00,850.00,-0.01,,190143.00,161648688.61
03/06/2015,891.50,891.50,880.00,850.00,880.00,-11.50,,607842.00,517317648.24
04/06/2015,880.00,870.00,870.00,870.00,870.00,-10.00,,37533.00,32256783.20
05/06/2015,870.00,869.00,869.00,869.00,869.00,-1.00,,75115.00,65223031.87
08/06/2015,869.00,869.00,869.00,865.00,865.00,-4.00,,96422.00,83522626.85
09/06/2015,865.00,855.00,855.00,855.00,855.00,-10.00,,54273.00,46416645.29
10/06/2015,855.00,856.00,856.00,856.00,856.00,1.00,,126487.00,108238298.83
11/06/2015,856.00,855.00,857.51,855.00,857.51,1.51,,87631.00,75041505.94
12/06/2015,857.51,852.00,852.00,850.00,850.07,-7.44,,789075.00,670940228.92
15/06/2015,850.07,850.00,850.00,850.00,850.00,-0.07,,601974.00,511702175.09
16/06/2015,850.00,850.00,850.00,850.00,850.00,,,53348.00,45412274.80
17/06/2015,850.00,850.00,850.00,850.00,850.00,,,323421.00,274906077.19
18/06/2015,850.00,850.10,850.10,850.10,850.10,0.10,,73096.00,62143686.49
19/06/2015,850.10,869.00,869.00,850.00,850.00,-0.10,,88593.00,75641760.29
22/06/2015,850.00,840.55,850.01,840.55,850.01,0.01,,101612.00,86341537.53
23/06/2015,850.01,850.01,850.01,850.01,850.01,,,22208.00,18900055.52
25/06/2015,850.10,850.10,850.25,850.10,850.25,0.15,,252048.00,214285921.00
26/06/2015,850.25,850.50,891.45,850.50,891.45,41.20,,225502.00,194669537.08
29/06/2015,935.99,935.99,900.00,889.20,889.20,-46.79,,331430.00,296339526.08
30/06/2015,889.19,889.19,857.00,857.00,857.00,-32.19,,99782.00,85679879.67
01/07/2015,857.00,845.00,850.00,845.00,850.00,-7.00,,644080.00,547409736.12
02/07/2015,850.00,850.00,850.00,850.00,850.00,,,31102.00,26467076.55
03/07/2015,850.00,850.00,854.00,850.00,854.00,4.00,,209844.00,178545951.88
06/07/2015,854.00,850.01,850.01,850.01,850.01,-3.99,,40367.00,34304761.20
07/07/2015,850.01,850.01,850.01,850.01,850.01,,,27892.00,23282551.35
08/07/2015,850.01,850.01,850.01,850.01,850.01,,,23889.00,19833357.14
09/07/2015,850.01,825.00,850.00,825.00,850.00,-0.01,,377098.00,319044439.37
10/07/2015,850.00,850.00,850.00,850.00,850.00,,,8817.00,7290765.32
13/07/2015,850.00,840.00,840.00,840.00,840.00,-10.00,,504308.00,423316489.43
15/07/2015,840.00,840.00,840.00,840.00,840.00,,,9726.00,8172155.35
16/07/2015,840.00,840.00,840.00,840.00,840.00,,,63517.00,53459967.74
21/07/2015,840.00,840.00,856.93,840.00,856.93,16.93,,129374.00,109558449.50
22/07/2015,856.93,850.00,850.00,850.00,850.00,-6.93,,106810.00,90780685.87
23/07/2015,850.00,851.00,851.00,850.00,850.00,,,2008433.00,1707312407.92
24/07/2015,850.00,850.00,850.00,850.00,850.00,,,113022.00,96068831.85
27/07/2015,850.00,850.00,850.00,850.00,850.00,,,95475.00,81158164.15
28/07/2015,850.00,850.03,850.03,850.00,850.00,,,92477.00,78607443.95
29/07/2015,850.00,850.00,850.03,850.00,850.02,0.02,,1283993.00,1091417160.21
30/07/2015,850.02,850.00,850.02,850.00,850.02,,,553947.00,470855541.56
31/07/2015,850.02,850.00,850.00,850.00,850.00,-0.02,,75449.00,64181504.79
03/08/2015,850.00,850.01,850.01,850.01,850.01,0.01,,51713.00,44663139.16
04/08/2015,850.01,850.01,850.01,850.01,850.01,,,22624.00,19240144.77
05/08/2015,850.01,850.01,850.01,850.01,850.01,,,20988.00,18375094.92
06/08/2015,850.01,850.01,850.01,850.01,850.01,,,74957.00,64119542.05
07/08/2015,850.01,850.01,850.01,850.01,850.01,,,28079.00,24031310.32
10/08/2015,850.01,850.01,850.01,850.01,850.01,,,43284.00,37322664.65
11/08/2015,850.01,860.00,865.00,860.00,865.00,14.99,,576532.00,496746541.76
12/08/2015,865.00,865.00,865.00,860.00,860.00,-5.00,,260855.00,224585999.56
13/08/2015,860.00,860.00,860.00,857.21,858.00,-2.00,,236751.00,203398602.97
14/08/2015,858.00,858.00,858.00,858.00,858.00,,,29491.00,25015130.16
17/08/2015,858.00,846.28,846.28,840.00,842.00,-16.00,,342465.00,288437969.11
18/08/2015,860.00,860.00,840.02,840.00,840.00,-20.00,,1182441.00,993377931.27
19/08/2015,840.00,840.00,840.00,840.00,840.00,,,822140.00,690425007.37
20/08/2015,840.00,840.00,882.00,839.99,882.00,42.00,,831581.00,701222511.48
21/08/2015,919.99,919.99,965.98,876.00,965.98,45.99,,826066.00,793504836.57
24/08/2015,965.98,965.98,965.98,965.98,965.98,,,12378.00,11359166.82
25/08/2015,965.98,965.98,965.98,965.98,965.98,,,6148.00,5641958.12
27/08/2015,917.69,917.69,917.69,917.69,917.69,,,11576.00,10092072.56
28/08/2015,871.81,871.81,828.22,828.22,828.22,-43.59,,1081499.00,895778226.60
31/08/2015,851.00,851.00,840.00,840.00,840.00,-11.00,,161979.00,135617489.84
01/09/2015,840.00,839.79,839.79,839.79,839.79,-0.21,,52732.00,43913437.59
02/09/2015,839.79,839.79,839.79,839.79,839.79,,,49777.00,40992785.12
03/09/2015,839.79,830.00,830.00,830.00,830.00,-9.79,,307915.00,254593550.23
04/09/2015,830.00,820.00,820.00,820.00,820.00,-10.00,,99440.00,81492421.77
08/09/2015,820.00,820.00,820.00,820.00,820.00,,,24373.00,19986457.26
09/09/2015,820.00,810.00,810.00,800.00,802.00,-18.00,,247871.00,198755166.98
10/09/2015,802.00,790.00,820.00,790.00,820.00,18.00,,203657.00,163058395.99
11/09/2015,820.00,819.15,820.00,819.15,820.00,,,611766.00,501539523.62
14/09/2015,820.00,820.00,820.01,820.00,820.01,0.01,,563240.00,461889933.40
15/09/2015,820.01,820.00,820.00,820.00,820.00,-0.01,,416519.00,341588798.61
16/09/2015,820.00,820.00,820.00,820.00,820.00,,,4311.00,3553659.37
17/09/2015,820.00,820.00,820.00,820.00,820.00,,,311615.00,255764361.71
18/09/2015,856.03,856.03,822.20,820.00,820.05,-35.98,,605440.00,496497792.03
21/09/2015,820.05,820.05,820.05,820.05,820.05,,,26233.00,21535677.18
22/09/2015,820.05,820.00,820.00,820.00,820.00,-0.05,,270180.00,221546935.08
23/09/2015,820.00,820.00,820.00,820.00,820.00,,,35743.00,29874311.07
28/09/2015,820.00,859.70,859.70,859.70,859.70,39.70,,38783.00,32267457.63
29/09/2015,859.70,859.70,859.70,859.70,859.70,,,93382.00,76766003.95
30/09/2015,859.70,835.00,869.99,830.00,869.99,10.29,,402555.00,334507778.19
02/10/2015,834.87,834.87,830.00,830.00,830.00,-4.87,,209373.00,173682049.62
05/10/2015,830.00,830.00,830.00,830.00,830.00,,,181552.00,150636596.82
06/10/2015,830.00,830.01,830.01,830.01,830.01,0.01,,66550.00,55310202.08
07/10/2015,830.01,830.00,830.00,830.00,830.00,-0.01,,77434.00,64300648.71
08/10/2015,830.00,830.00,830.00,830.00,830.00,,,20271.00,16819062.38
09/10/2015,830.00,830.00,830.00,830.00,830.00,,,25980.00,21573005.10
12/10/2015,830.00,830.00,830.00,830.00,830.00,,,9945.00,8265647.46
13/10/2015,830.00,830.67,830.67,830.67,830.67,0.67,,63131.00,52455422.65
14/10/2015,830.67,830.03,830.67,830.03,830.67,,,131778.00,109362894.22
15/10/2015,830.67,830.00,830.00,830.00,830.00,-0.67,,153339.00,127304282.00
16/10/2015,830.00,830.00,830.00,830.00,830.00,,,2550.00,2097688.02
19/10/2015,830.00,830.00,830.00,830.00,830.00,,,621674.00,515975742.70
21/10/2015,830.00,830.00,830.00,829.99,830.00,,,964967.00,800776586.84
22/10/2015,830.00,830.00,830.00,830.00,830.00,,,41135.00,34141940.50
23/10/2015,830.00,830.00,830.00,830.00,830.00,,,20167.00,16639985.50
26/10/2015,830.00,830.00,830.00,830.00,830.00,,,5425.00,4433517.15
27/10/2015,830.00,829.00,829.94,829.00,829.94,-0.06,,114583.00,94990151.65
28/10/2015,829.94,830.00,830.00,830.00,830.00,0.06,,46857.00,38898019.06
29/10/2015,830.00,830.00,836.00,825.00,836.00,6.00,,419915.00,348768495.41
30/10/2015,836.00,836.00,836.00,825.01,825.01,-10.99,,304610.00,253158701.81
02/11/2015,825.01,825.00,825.00,821.00,821.00,-4.01,,143200.00,118023986.97
03/11/2015,821.00,821.00,821.00,821.00,821.00,,,73247.00,60099022.07
04/11/2015,821.00,813.00,814.00,813.00,814.00,-7.00,,132932.00,108234796.38
05/11/2015,814.00,814.00,814.00,814.00,814.00,,,32014.00,26457986.42
06/11/2015,814.00,814.00,814.00,814.00,814.00,,,2391.00,1974401.93
11/11/2015,822.99,817.00,817.00,817.00,817.00,-5.99,,107722.00,87830056.65
24/11/2015,807.00,808.00,808.00,808.00,808.00,1.00,,463021.00,374126610.34
25/11/2015,817.00,817.00,817.00,817.00,808.00,-9.00,,17113.00,13826864.73
26/11/2015,808.00,810.00,810.00,810.00,810.00,2.00,,181962.00,147475547.89
30/11/2015,810.00,810.00,810.01,809.99,810.01,0.01,,247468.00,200612946.87
03/12/2015,807.00,807.00,807.00,807.00,807.00,,,88106.00,71419021.00
04/12/2015,807.00,810.00,825.00,810.00,825.00,18.00,,326167.00,264724181.57
07/12/2015,825.00,810.00,810.00,810.00,810.00,-15.00,,184154.00,149545553.85
08/12/2015,810.00,810.00,810.00,810.00,810.00,,,10713.00,8712413.88
09/12/2015,810.00,810.00,810.03,810.03,810.03,0.03,,164578.00,133312848.22
10/12/2015,810.03,810.30,810.30,810.30,810.30,0.27,,52920.00,42851441.93
11/12/2015,810.30,810.30,810.30,810.30,810.30,,,7618.00,6158878.39
14/12/2015,810.30,810.30,810.30,810.30,810.30,,,31996.00,25894895.95
15/12/2015,810.30,800.00,800.00,800.00,800.00,-10.30,,131410.00,105223514.60
18/12/2015,800.00,800.00,820.00,800.00,800.00,,,401114.00,321192523.20
22/12/2015,790.00,790.00,790.00,790.00,790.00,,,662761.00,523598675.81
30/12/2015,790.98,800.00,825.00,800.00,825.00,34.02,,141360.00,113904563.92
04/01/2016,860.00,840.00,840.00,820.06,830.00,-30.00,,103671.00,86544592.83
05/01/2016,850.00,850.00,829.99,820.00,820.00,-30.00,,464676.00,381430119.31
06/01/2016,820.00,820.00,820.00,820.00,820.00,,,85333.00,69563464.26
07/01/2016,820.00,820.00,820.00,820.00,820.00,,,6348.00,5012578.00
08/01/2016,820.00,820.00,820.00,820.00,820.00,,,5756.00,4483924.00
11/01/2016,820.00,820.00,820.00,820.00,820.00,,,8237.00,6416823.00
14/01/2016,779.00,779.00,779.00,779.00,779.00,,,7194.00,5323919.70
15/01/2016,779.00,740.05,740.05,740.05,740.05,-38.95,,561673.00,415666103.65
18/01/2016,740.05,703.05,703.05,703.05,703.05,-37.00,,661020.00,464732112.56
20/01/2016,675.10,708.85,708.85,708.85,708.85,33.75,,211835.00,150106423.90
21/01/2016,708.85,744.15,744.15,744.15,744.15,35.30,,84497.00,62371875.93
22/01/2016,744.15,707.15,707.15,707.15,707.15,-37.00,,27174.00,19838385.90
25/01/2016,707.15,725.01,725.01,725.01,725.01,17.86,,61350.00,45054393.10
26/01/2016,725.01,725.01,740.05,708.85,708.85,-16.16,,299701.00,216479911.45
27/01/2016,743.90,743.90,743.90,743.90,708.85,-35.05,,91622.00,65684130.56
28/01/2016,708.85,708.85,708.85,708.85,708.85,,,31699.00,22777909.33
29/01/2016,708.85,739.99,739.99,739.99,739.99,31.14,,84356.00,61260866.55
01/02/2016,739.99,739.99,739.99,739.99,739.99,,,40991.00,29868667.45
02/02/2016,739.99,735.00,740.00,735.00,740.00,0.01,,98534.00,72769386.73
03/02/2016,740.00,740.00,740.00,740.00,740.00,,,117936.00,85969260.55
04/02/2016,740.00,720.00,720.00,703.00,703.00,-37.00,,126040.00,89119484.60
05/02/2016,703.00,703.00,703.00,703.00,703.00,,,19427.00,13734632.26
08/02/2016,703.00,705.02,705.02,705.02,705.02,2.02,,147138.00,104003715.01
09/02/2016,726.00,726.00,726.00,726.00,705.02,-20.98,,25036.00,17726179.46
10/02/2016,705.02,700.00,700.00,700.00,700.00,-5.02,,661290.00,462384375.92
11/02/2016,700.00,700.00,700.00,700.00,700.00,,,61787.00,42829574.15
12/02/2016,700.00,690.00,695.00,690.00,695.00,-5.00,,603953.00,418709906.12
15/02/2016,695.00,670.00,670.00,670.00,670.00,-25.00,,369147.00,248403935.65
16/02/2016,670.00,667.00,667.00,667.00,667.00,-3.00,,224778.00,150642153.36
17/02/2016,667.00,650.00,650.00,650.00,650.00,-17.00,,184175.00,120500662.06
18/02/2016,650.00,650.00,650.00,650.00,650.00,,,31215.00,21288226.00
19/02/2016,682.00,682.00,716.10,699.99,700.00,18.00,,179766.00,125928514.79
23/02/2016,700.00,700.00,700.00,700.00,700.00,,,72795.00,51007503.46
24/02/2016,700.00,700.00,700.00,700.00,700.00,,,67760.00,47637072.48
25/02/2016,700.00,715.00,715.00,715.00,715.00,15.00,,158411.00,113200304.19
26/02/2016,715.00,715.00,715.00,715.00,715.00,,,40572.00,28938972.29
29/02/2016,715.00,715.00,715.00,715.00,715.00,,,44531.00,32210294.73
01/03/2016,715.00,715.00,715.00,715.00,715.00,,,42702.00,30873499.23
02/03/2016,715.00,715.00,715.00,715.00,715.00,,,43857.00,31880957.93
03/03/2016,715.00,715.00,715.00,715.00,715.00,,,20762.00,15236213.65
04/03/2016,715.00,715.00,715.00,715.00,715.00,,,9644.00,6978060.31
07/03/2016,715.00,715.00,715.00,715.00,715.00,,,51581.00,37314372.21
08/03/2016,715.00,715.00,715.00,715.00,715.00,,,217510.00,155622334.95
09/03/2016,715.00,715.00,715.00,715.00,715.00,,,71302.00,51036945.18
10/03/2016,715.00,712.00,712.00,700.00,700.00,-15.00,,147058.00,103344022.98
11/03/2016,700.00,690.00,690.00,690.00,690.00,-10.00,,69284.00,47814159.99
14/03/2016,690.00,690.00,690.00,690.00,690.00,,,57929.00,39401869.32
15/03/2016,690.00,690.00,690.00,690.00,690.00,,,22562.00,15371795.58
16/03/2016,690.00,680.00,680.00,680.00,680.00,-10.00,,58181.00,39113774.98
17/03/2016,680.00,680.00,680.00,680.00,680.00,,,37896.00,25931876.13
18/03/2016,680.00,680.00,680.00,680.00,680.00,,,44655.00,31519130.03
21/03/2016,680.00,680.00,680.00,680.00,680.00,,,42120.00,29163874.85
23/03/2016,702.00,700.55,700.55,700.55,700.55,-1.45,,52819.00,37215769.59
24/03/2016,700.55,700.00,700.00,700.00,700.00,-0.55,,58290.00,40906587.42
31/03/2016,700.00,700.00,700.00,700.00,700.00,,,35520.00,24866684.95
09/05/2016,671.00,671.00,671.00,671.00,671.00,,,70221.00,47193891.52
10/05/2016,671.00,671.00,671.00,671.00,671.00,,,18535.00,12714783.96
11/05/2016,671.00,671.00,671.00,671.00,671.00,,,24240.00,16802770.74
12/05/2016,671.00,680.00,680.00,680.00,680.00,9.00,,29381.00,20124363.73
13/05/2016,696.94,696.94,722.00,722.00,722.00,25.06,,203803.00,146904449.31
16/05/2016,722.00,722.00,722.00,722.00,722.00,,,50719.00,36624807.26
17/05/2016,722.00,725.00,725.00,725.00,725.00,3.00,,202143.00,145600322.97
18/05/2016,755.95,755.95,755.95,755.95,725.00,-30.95,,41304.00,29888661.99
19/05/2016,725.00,725.00,732.50,725.00,732.50,7.50,,177140.00,129445314.48
20/05/2016,732.50,732.50,732.50,732.50,732.50,,,16705.00,12340661.88
23/05/2016,732.50,732.50,730.00,730.00,730.00,-2.50,,74742.00,54134654.67
24/05/2016,730.00,730.00,730.00,730.00,730.00,,,43597.00,31334153.36
25/05/2016,730.00,750.00,750.00,750.00,750.00,20.00,,61096.00,45795966.48
26/05/2016,750.00,768.00,787.50,768.00,787.50,37.50,,114539.00,88751715.12
27/05/2016,825.90,825.90,784.66,784.66,784.66,-41.24,,121508.00,95483577.01
01/06/2016,784.66,784.66,784.66,784.66,784.66,,,16237.00,12107982.41
02/06/2016,784.66,784.57,784.57,755.00,755.00,-29.66,,247501.00,187616088.71
03/06/2016,755.00,755.00,755.00,755.00,755.00,,,21913.00,16453659.38
06/06/2016,755.00,755.00,755.00,755.00,755.00,,,43617.00,32881157.75
07/06/2016,755.00,755.00,755.00,755.00,755.00,,,34637.00,26146659.53
08/06/2016,755.00,760.00,760.00,757.00,757.00,2.00,,143359.00,108566795.60
09/06/2016,790.00,790.00,825.00,823.99,825.00,35.00,,148709.00,121652895.26
10/06/2016,795.00,795.00,779.98,779.98,779.98,-15.02,,129394.00,100074405.98
13/06/2016,779.98,757.00,757.00,757.00,757.00,-22.98,,1649551.00,1248685933.22
14/06/2016,757.00,757.00,757.03,757.00,757.03,0.03,,95604.00,73541292.99
15/06/2016,757.03,757.03,757.03,757.03,757.03,,,62307.00,49523499.95
16/06/2016,794.88,794.88,794.88,794.88,757.03,-37.85,,170351.00,137930710.10
17/06/2016,757.03,757.03,757.03,757.03,757.03,,,15675.00,12459744.00
20/06/2016,757.03,794.88,794.88,794.88,794.88,37.85,,189975.00,151007328.00
21/06/2016,834.62,834.62,816.00,815.00,816.00,-18.62,,451930.00,368963531.98
22/06/2016,844.95,844.95,832.00,832.00,832.00,-12.95,,39960.00,33512812.65
23/06/2016,850.00,850.00,855.00,850.00,855.00,5.00,,1771503.00,1510110219.17
24/06/2016,880.00,880.00,880.00,880.00,855.00,-25.00,,57079.00,48129578.46
27/06/2016,855.00,855.00,855.00,855.00,855.00,,,36327.00,30543467.93
28/06/2016,855.00,845.00,850.00,845.00,849.99,-5.01,,694654.00,587745729.85
29/06/2016,849.99,849.98,850.15,849.98,850.15,0.16,,426533.00,362576394.14
30/06/2016,850.15,850.00,850.00,850.00,850.00,-0.15,,88643.00,75402071.50
01/07/2016,850.00,850.00,850.42,850.00,850.42,0.42,,185337.00,157581202.15
04/07/2016,850.42,850.42,850.42,850.42,850.42,,,29487.00,25067933.28
